Provincia,Partido,Localidad,Link Indec,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Mas de 30 Mbps,Otros
MENDOZA,Capital,Mendoza,50007010,34,148,4522,2700,18149,25124,52044,4847
MENDOZA,General Alvear,Bowen,50014010,0,0,88,4,62,1,0,0
MENDOZA,General Alvear,Carmensa,50014020,0,0,75,4,0,0,0,0
MENDOZA,General Alvear,General Alvear,50014030,0,62,5036,573,4502,345,100,1
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0,0,65,6,8,205,0,0
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,13,83,1748,1242,1348,5580,16028,2685
MENDOZA,Godoy Cruz,Las Tortugas,50021010,0,0,32,1,14,317,0,0
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,0,0,10,12,8,104,0,0
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0,0,0,0,0,8,0,0
MENDOZA,Guaymallén,Bermejo,50028030,0,0,53,7,73,0,0,0
MENDOZA,Guaymallén,Buena Nueva,50028030,0,0,117,18,70,0,0,1
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,0,0,114,23,107,0,0,0
MENDOZA,Guaymallén,Colonia Segovia,50028010,0,0,138,7,3,0,1,0
MENDOZA,Guaymallén,Dorrego,50028030,0,0,0,1,0,0,0,0
MENDOZA,Guaymallén,El Sauce,50028030,0,0,9,3,2,0,0,0
MENDOZA,Guaymallén,Guaymallén,50028020,12,238,1794,1705,1537,1830,19934,1848
MENDOZA,Guaymallén,Jesus Nazareno,50028050,0,0,110,26,110,0,0,0
MENDOZA,Guaymallén,La Primavera,50028030,0,0,0,0,0,0,0,15
MENDOZA,Guaymallén,Las Cañas,50028050,0,0,96,16,99,0,0,0
MENDOZA,Guaymallén,Los Corralitos,50028040,1,3,56,16,48,0,0,29
MENDOZA,Guaymallén,OTROS,Sin Datos,0,75,61,14,0,0,0,0
MENDOZA,Guaymallén,Pedro Molina,50028030,0,0,57,4,39,2,0,0
MENDOZA,Guaymallén,Puente de Hierro,50028050,3,8,228,436,597,3,0,105
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,1,0,94,8,239,0,0,0
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,0,0,98,38,50,8,0,0
MENDOZA,Guaymallén,San Jose,50028030,0,0,54,10,26,0,0,0
MENDOZA,Junín,Ingeniero Giagnoni,50035010,2,72,1144,1329,1259,160,48,0
MENDOZA,Junín,Junín,50035020,0,55,134,89,408,562,181,99
MENDOZA,Junín,La Colonia,50035030,0,31,186,13,94,316,102,2
MENDOZA,Junín,Los Barriales,50035040,0,50,204,316,350,3,0,87
MENDOZA,Junín,Medrano,50035050,0,385,316,73,0,0,0,0
MENDOZA,Junín,OTROS,Sin Datos,0,0,2,0,5,17,6,0
MENDOZA,Junín,Phillips,50035060,0,1,0,0,0,0,0,0
MENDOZA,Junín,Rodríguez Peña,50035070,0,11,9,2,0,0,0,15
MENDOZA,La Paz,La Paz,50042020,0,0,61,156,169,0,0,1
MENDOZA,Las Heras,El Algarrobal,50049040,0,0,0,0,1,0,0,0
MENDOZA,Las Heras,El Challao,50049040,0,0,117,25,44,0,0,0
MENDOZA,Las Heras,El Plumerillo,50049040,0,0,23,5,10,0,0,0
MENDOZA,Las Heras,El Resguardo,50049040,0,0,1,0,0,0,0,0
MENDOZA,Las Heras,El Zapallar,50049040,0,0,51,13,15,0,0,0
MENDOZA,Las Heras,Las Heras,50049050,3,49,913,461,262,13232,42,758
MENDOZA,Las Heras,Panquehua,50049040,0,0,4,0,1,0,0,0
MENDOZA,Las Heras,Papagayos,50049040,1,0,0,0,0,0,0,0
MENDOZA,Las Heras,Puente del Inca,50049090,0,0,0,0,0,0,0,2
MENDOZA,Las Heras,Uspallata,50049110,0,13,269,206,95,566,0,0
MENDOZA,Lavalle,3 de Mayo,50056150,0,0,17,3,1,0,0,0
MENDOZA,Lavalle,Barrio Los Olivos,50056070,0,0,7,54,168,0,0,0
MENDOZA,Lavalle,Costa de Araujo,50056080,0,62,65,27,2,0,0,0
MENDOZA,Lavalle,El Vergel,50056100,0,0,17,5,0,0,0,0
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0,0,18,8,0,0,0,0
MENDOZA,Lavalle,Jocolí,50056120,0,0,20,7,0,0,0,0
MENDOZA,Lavalle,Jocolí Viejo,50056130,0,0,15,10,0,0,0,0
MENDOZA,Lavalle,Villa Tulumaya,50056160,0,0,358,17,0,0,0,3
MENDOZA,Luján de Cuyo,Agrelo,50063010,0,0,1,1,0,0,0,628
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0,0,0,0,0,0,0,92
MENDOZA,Luján de Cuyo,Cacheuta,50063030,0,0,3,4,11,0,0,31
MENDOZA,Luján de Cuyo,Carrodilla,50063060,0,0,315,64,62,0,0,175
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,0,0,496,85,81,0,30,222
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0,0,0,0,0,0,0,142
MENDOZA,Luján de Cuyo,El Carrizal,50063050,0,6,5,1,0,0,0,30
MENDOZA,Luján de Cuyo,El Salto,50063060,0,0,0,0,0,0,0,19
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0,0,81,7,18,0,0,0
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,0,5,329,439,276,0,0,42
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0,0,0,0,0,0,0,18
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,7,84,1142,758,768,8,8,6128
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,0,0,179,36,33,1,0,184
MENDOZA,Luján de Cuyo,Perdriel,50063100,0,2,12,7,43,0,0,202
MENDOZA,Luján de Cuyo,Potrerillos,50063110,4,0,0,0,2,0,0,32
MENDOZA,Luján de Cuyo,Ugarteche,50063120,0,0,77,4,0,0,0,167
MENDOZA,Luján de Cuyo,Vistalba,50063060,0,0,24,6,6,0,0,240
MENDOZA,Maipú,Barrancas,50070010,0,0,0,0,0,0,0,31
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0,0,0,0,0,0,0,33
MENDOZA,Maipú,Coquimbito,50070090,0,0,5,2,0,0,0,0
MENDOZA,Maipú,Cruz de Piedra,50070030,0,0,0,0,0,0,0,71
MENDOZA,Maipú,El Pedregal,50070040,0,0,0,0,0,0,0,31
MENDOZA,Maipú,Fray Luis Beltrán,50070050,0,3,53,95,190,0,0,60
MENDOZA,Maipú,General Gutierrez,50070040,0,0,38,5,14,0,0,0
MENDOZA,Maipú,Luzuriaga,50070090,0,0,177,31,71,3,0,0
MENDOZA,Maipú,Maipú,50070060,3,29,564,269,364,4015,113,1637
MENDOZA,Maipú,Rodeo del Medio,50070070,8,23,191,57,262,0,0,157
MENDOZA,Maipú,Russell,50070080,2,6,182,546,349,3468,0,32
MENDOZA,Maipú,San Roque,50070090,0,20,175,127,106,3122,0,67
MENDOZA,Maipú,Villa Teresa,50070100,0,0,0,0,0,0,0,38
MENDOZA,Malargüe,Las Leñas,50077030,0,0,0,0,0,1,0,2
MENDOZA,Malargüe,Malargüe,50077040,3,0,36,1560,38,9,0,5
MENDOZA,OTROS,OTROS,Sin Datos,0,3,4,0,0,0,0,0
MENDOZA,Rivadavia,Andrade,50084010,0,0,13,0,0,0,0,0
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,5,0,0,0,0,0
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0,0,63,0,0,0,0,0
MENDOZA,Rivadavia,El Mirador,50084040,0,10,55,3,0,0,0,0
MENDOZA,Rivadavia,La Central,50084050,0,0,98,0,0,0,0,0
MENDOZA,Rivadavia,La Esperanza,50084060,0,0,33,0,0,0,0,0
MENDOZA,Rivadavia,La Florida,50084070,0,0,95,0,0,0,0,0
MENDOZA,Rivadavia,La Libertad,50084080,0,0,60,0,0,0,0,0
MENDOZA,Rivadavia,Los Árboles,50084090,0,1,7,0,0,0,0,0
MENDOZA,Rivadavia,Los Campamentos,50084100,0,0,81,0,0,0,0,0
MENDOZA,Rivadavia,Medrano,50084110,0,0,3,0,0,0,0,0
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0,0,13,0,0,0,0,0
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0,0,61,0,0,0,0,0
MENDOZA,Rivadavia,Rivadavia,50084140,1,37,2498,1855,204,24,0,9
MENDOZA,Rivadavia,Santa María de Oro,50084150,0,0,41,1,0,0,0,0
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0,0,32,7,8,0,0,0
MENDOZA,San Carlos,Chilecito,50091020,0,0,71,54,27,0,0,0
MENDOZA,San Carlos,Eugenio Bustos,50091030,0,0,540,61,60,0,0,0
MENDOZA,San Carlos,La Consulta,50091040,1,0,91,42,668,0,0,0
MENDOZA,San Carlos,Pareditas,50091050,0,0,74,31,15,0,0,0
MENDOZA,San Carlos,San Carlos,50091060,0,0,287,35,254,0,0,0
MENDOZA,San Martín,Alto Salvador,50098090,0,9,10,2,6,20,6,0
MENDOZA,San Martín,Alto Verde,50098020,0,44,39,8,11,37,12,0
MENDOZA,San Martín,Chapanay,50098060,0,16,13,3,1,5,1,0
MENDOZA,San Martín,El Espino,50098073,0,29,24,6,0,0,0,0
MENDOZA,San Martín,El Ramblón,50098077,0,53,44,10,0,0,0,0
MENDOZA,San Martín,Montecaseros,50098080,0,47,38,9,0,0,0,0
MENDOZA,San Martín,Nueva California,50098090,0,23,20,4,0,0,0,0
MENDOZA,San Martín,OTROS,Sin Datos,0,47,38,9,0,0,0,0
MENDOZA,San Martín,Palmira,50098090,0,9,36,3,89,300,97,0
MENDOZA,San Martín,San Martín,50098100,0,441,507,86,488,1639,528,18
MENDOZA,San Martín,Tres Porteñas,50098110,0,104,86,29,0,0,0,0
MENDOZA,San Rafael,25 de Mayo,50105220,0,0,82,10,0,0,0,0
MENDOZA,San Rafael,Capitán Montoya,50105050,0,0,2,0,0,0,0,0
MENDOZA,San Rafael,Cuadro Benegas,50105060,0,0,422,8,20,0,1506,0
MENDOZA,San Rafael,El Nihuil,50105070,0,0,88,0,0,0,0,0
MENDOZA,San Rafael,Goudge,50105100,0,0,176,0,1,1,0,0
MENDOZA,San Rafael,Jaime Prats,50105110,0,0,88,5,1,0,0,0
MENDOZA,San Rafael,Las Malvinas,50105130,0,0,53,0,0,0,0,0
MENDOZA,San Rafael,Monte Comán,50105150,0,0,448,1,1,0,0,0
MENDOZA,San Rafael,Punta del Agua,50105170,0,0,0,1,0,0,0,0
MENDOZA,San Rafael,Rama Caída,50105180,0,0,409,47,0,0,0,0
MENDOZA,San Rafael,Real del Padre,50105190,0,53,588,26,1,0,0,0
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0,0,363,0,0,0,0,0
MENDOZA,San Rafael,San Rafael,50105210,2,91,3213,1951,859,33,3,6
MENDOZA,San Rafael,Villa Atuel,50105230,0,0,245,1,0,0,0,0
MENDOZA,San Rafael,Villa Atuel Norte,50105240,0,0,102,0,0,0,0,0
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0,0,0,0,0,0,2,0
MENDOZA,Santa Rosa,La Dormida,50112040,0,143,118,27,0,0,0,15
MENDOZA,Santa Rosa,Las Catitas,50112050,0,190,155,36,0,0,0,0
MENDOZA,Santa Rosa,Santa Rosa,50112060,0,68,56,13,0,0,0,18
MENDOZA,Tunuyán,Campo Los Andes,50119020,0,0,0,0,55,0,0,0
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0,0,170,28,1,0,0,0
MENDOZA,Tunuyán,Los Sauces,50119050,0,0,4,18,1,0,0,0
MENDOZA,Tunuyán,Tunuyán,50119060,1,10,577,1075,197,8,0,11
MENDOZA,Tunuyán,Vista Flores,50119070,0,0,35,186,11,2,0,30
MENDOZA,Tupungato,Cordón del Plata,50126020,0,0,227,99,0,0,0,18
MENDOZA,Tupungato,La Arboleda,50126040,0,0,45,0,0,0,0,0
MENDOZA,Tupungato,San José,50126050,0,0,15,23,8,0,5,0
MENDOZA,Tupungato,Tupungato,50126060,1,2,89,745,279,0,0,5
MISIONES,25 de Mayo,25 de Mayo,54119060,2,0,0,0,0,0,0,538
MISIONES,25 de Mayo,Alba Posse,54119010,0,0,0,36,4,0,0,0
MISIONES,25 de Mayo,Alicia Baja,54119025,0,0,0,24,0,0,0,0
MISIONES,25 de Mayo,Colonia Alicia,54119020,0,0,0,32,0,0,0,20
MISIONES,25 de Mayo,Colonia Aurora,54119030,1,0,0,61,0,0,0,10
MISIONES,25 de Mayo,San Francisco de Asís,54119040,0,0,0,37,3,0,0,40
MISIONES,25 de Mayo,Santa Rita,54119050,1,0,0,75,5,0,0,150
MISIONES,Apóstoles,Apóstoles,54007010,1,133,4285,884,109,4,0,0
MISIONES,Apóstoles,Azara,54007020,1,124,32,0,0,0,0,0
MISIONES,Apóstoles,San José,54007060,0,425,26,101,27,4,0,0
MISIONES,Cainguás,Aristóbulo del Valle,54014010,2,466,673,57,0,4,0,0
MISIONES,Cainguás,Campo Grande,54014020,1,0,1,4,5,3,0,0
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,0,0,1309,1,0,2,0,18
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0,0,0,81,0,0,0,0
MISIONES,Cainguás,OTROS,Sin Datos,6,0,0,0,0,0,0,0
MISIONES,Cainguás,Pueblo Illia,54014070,0,0,0,38,0,0,0,0
MISIONES,Cainguás,Salto Encantado,54014080,1,4,49,11,0,0,0,0
MISIONES,Candelaria,Barrio Del Lago,54021005,0,0,0,0,0,0,8218,0
MISIONES,Candelaria,Bonpland,54021010,0,0,4,33,5,0,0,0
MISIONES,Candelaria,Candelaria,54021020,2,2,201,530,62,0,0,0
MISIONES,Candelaria,Mártires,54021050,0,0,16,0,0,0,0,0
MISIONES,Candelaria,Profundidad,54021060,0,0,3,0,0,0,0,0
MISIONES,Candelaria,Santa Ana,54021080,0,1,17,135,30,0,0,0
MISIONES,Capital,Garupá,54028010,0,20,892,1161,148,0,0,56
MISIONES,Capital,Nemesio Parma,54028020,0,0,1,0,0,0,0,0
MISIONES,Capital,Posadas,54028030,8,212,2361,2388,1586,165,17127,3
MISIONES,Concepción,Concepción de la Sierra,54035020,1,118,495,1,0,1,0,0
MISIONES,Concepción,La Corita,54035030,0,0,12,0,0,0,0,0
MISIONES,Eldorado,Colonia Victoria,54042010,0,0,1,4,1,0,0,0
MISIONES,Eldorado,Eldorado,54042020,1,175,1964,3391,1863,18,1,5
MISIONES,Eldorado,Puerto Mado,54042060,0,0,0,0,0,0,0,1
MISIONES,Eldorado,Santiago De Liniers,54042080,0,0,1,0,0,0,0,0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0,0,0,0,0,1,0,370
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0,0,0,0,0,0,0,5
MISIONES,Guaraní,El Soberbio,54056010,1,0,0,532,0,0,0,520
MISIONES,Guaraní,Fracrán,54056020,0,0,0,131,0,0,0,0
MISIONES,Guaraní,San Vicente,54056030,0,0,0,1036,0,1228,1037,20
MISIONES,Iguazú,Esperanza,54063010,0,1003,1317,424,59,4,0,0
MISIONES,Iguazú,Libertad,54063020,0,3,38,236,60,0,0,0
MISIONES,Iguazú,Puerto Iguazú,54063030,3,22,633,505,2539,1125,190,0
MISIONES,Iguazú,Wanda,54063040,3,6,162,532,62,1,1,0
MISIONES,Leandro N. Alem,Almafuerte,54070010,0,0,2,0,0,0,0,1
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0,0,2,0,0,0,0,0
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0,0,1,0,0,0,0,0
MISIONES,Leandro N. Alem,Cerro Azul,54070040,2,15,414,16,8,2,0,15
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0,0,0,0,0,2,0,0
MISIONES,Leandro N. Alem,Gobernador López,54070060,0,0,0,0,0,0,0,20
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,0,9,3679,610,114,2,0,127
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0,3,4,0,0,0,0,0
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0,0,60,0,0,0,0,0
MISIONES,Libertador Grl. San Martín,Capioví,54077010,1,91,771,251,49,0,0,0
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,1,0,0,0,0,0,0,0
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,1,113,513,115,22,0,0,0
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,0,7,218,13,0,0,0,0
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,0,391,3106,1262,357,0,0,0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,1,53,214,47,3,0,0,0
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,0,1,0,0,0,0,0,0
MISIONES,Montecarlo,Caraguatay,54084010,0,0,0,0,0,0,0,20
MISIONES,Montecarlo,Montecarlo,54084030,0,61,1658,2138,186,13,1,480
MISIONES,Montecarlo,Puerto Piray,54084050,2,0,33,245,45,1,0,20
MISIONES,Montecarlo,Taruma,54084060,1,0,0,0,0,0,0,0
MISIONES,Oberá,Alberdi,54091010,0,0,25,0,0,0,0,0
MISIONES,Oberá,Campo Ramón,54091020,1,0,336,0,0,0,0,15
MISIONES,Oberá,Campo Viera,54091030,0,0,0,0,0,1,0,0
MISIONES,Oberá,General Alvear,54091050,0,0,9,0,0,0,0,0
MISIONES,Oberá,Guaraní,54091060,0,0,22,1,3,0,0,0
MISIONES,Oberá,Los Helechos,54091070,0,0,20,0,0,0,0,20
MISIONES,Oberá,Oberá,54091080,0,32,1250,2307,3231,39,266,0
MISIONES,Oberá,Panambí,54091090,0,0,21,0,0,0,0,0
MISIONES,Oberá,Panambi Kilómetro 15,54091105,0,0,0,0,0,0,0,50
MISIONES,Oberá,Panambí Kilómetro 8,54091100,0,0,24,0,0,0,0,50
MISIONES,Oberá,San Martín,54091110,0,0,7,0,0,0,0,0
MISIONES,Oberá,Villa Bonita,54091120,0,0,36,0,0,0,0,0
MISIONES,OTROS,OTROS,Sin Datos,0,0,0,0,0,0,0,5858
MISIONES,San Ignacio,Colonia Polana,54098010,0,0,15,11,0,0,0,0
MISIONES,San Ignacio,Corpus,54098020,0,0,567,85,0,0,0,0
MISIONES,San Ignacio,General Urquiza,54098040,0,0,68,15,0,0,0,0
MISIONES,San Ignacio,Gobernador Roca,54098050,2,4,333,175,38,0,0,0
MISIONES,San Ignacio,Helvecia,54098060,0,0,32,18,0,0,0,0
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,0,0,349,24,0,0,0,0
MISIONES,San Ignacio,Jardín América,54098080,0,3,1580,653,1448,579,817,0
MISIONES,San Ignacio,Oasis,54098090,0,0,162,21,0,0,0,0
MISIONES,San Ignacio,Roca Chica,54098100,0,0,213,8,0,0,0,0
MISIONES,San Ignacio,San Ignacio,54098110,1,2,1077,439,55,0,0,0
MISIONES,San Ignacio,Santo Pipó,54098120,0,3,491,184,21,0,0,0
MISIONES,San Javier,Florentino Ameghino,54105010,0,0,0,0,0,0,0,60
MISIONES,San Javier,Itacaruaré,54105020,0,0,95,0,0,0,0,0
MISIONES,San Javier,Mojón Grande,54105030,0,0,0,0,0,0,0,35
MISIONES,San Javier,San Javier,54105040,3,0,1702,0,0,0,0,40
MISIONES,San Pedro,Cruce Caballero,54112010,0,0,32,5,1,0,0,0
MISIONES,San Pedro,OTROS,Sin Datos,0,0,0,0,0,0,0,15
MISIONES,San Pedro,Paraíso,54112020,0,0,500,20,0,0,0,8
MISIONES,San Pedro,Piñalito Sur,54112030,0,0,22,3,0,0,0,0
MISIONES,San Pedro,San Pedro,54112040,0,8,1454,223,47,2,1,0
MISIONES,San Pedro,Tobuna,54112050,0,0,12,3,0,0,0,0
NEUQUEN,Aluminé,Aluminé,58007010,2,0,758,207,36,0,0,1
NEUQUEN,Aluminé,Moquehue,58007015,0,0,58,84,15,0,0,0
NEUQUEN,Aluminé,Villa Pehuenia,58007020,3,0,357,247,81,0,0,0
NEUQUEN,Añelo,Añelo,58014010,10,15,315,108,2,366,0,10
NEUQUEN,Añelo,San Patricio del Chañar,58014020,2,200,11,5,52,2,647,1
NEUQUEN,Catan LilL,Las Coloradas,58021010,1,0,34,18,9,0,0,0
NEUQUEN,Chos Malal,Chos Malal,58042010,4,10,455,111,249,0,0,381
NEUQUEN,Chos Malal,Tricao Malal,58042020,0,0,0,75,0,0,0,0
NEUQUEN,Collón Curá,Piedra del Águila,58028010,2,0,0,0,0,0,0,1
NEUQUEN,Collón Curá,Santo Tomás,58028020,0,0,0,0,0,0,0,2
NEUQUEN,Confluencia,11 de Octubre,58035080,0,0,0,0,0,0,418,32
NEUQUEN,Confluencia,Arroyito,58035010,0,22,7,0,0,0,0,0
NEUQUEN,Confluencia,Barrio Ruca Luhé,58035020,0,0,0,0,0,0,8,0
NEUQUEN,Confluencia,Centenario,58035030,3,0,205,12,10,2,2871,1383
NEUQUEN,Confluencia,Cutral Có,58035040,1,0,6468,1805,280,270,0,68
NEUQUEN,Confluencia,El Chocón,58035050,1,0,37,173,0,0,0,2
NEUQUEN,Confluencia,Mari Menuco,58035060,0,0,100,0,0,0,0,0
NEUQUEN,Confluencia,Neuquén,58035070,59,414,6378,2448,6125,11326,6601,54
NEUQUEN,Confluencia,OTROS,Sin Datos,3,0,0,0,0,0,0,0
NEUQUEN,Confluencia,Plaza Huincul,58035090,2,0,603,414,209,196,0,2
NEUQUEN,Confluencia,Plottier,58035100,2,48,6859,984,255,3,286,0
NEUQUEN,Confluencia,Senillosa,58035110,2,17,1249,372,0,1,0,0
NEUQUEN,Confluencia,Villa El Chocón,58035120,0,0,44,184,0,0,0,0
NEUQUEN,Confluencia,Vista Alegre Norte,58035130,0,5,280,0,0,0,330,176
NEUQUEN,Confluencia,Vista Alegre Sur,58035140,1,0,270,0,0,0,325,120
NEUQUEN,Huiliches,Junín de los Andes,58049010,36,16,2015,1260,1101,785,123,0
NEUQUEN,Lácar,San Martín de los Andes,58056010,3,0,6034,1822,2166,3724,809,3
NEUQUEN,Lácar,Villa Lago Meliquina,58056020,0,0,295,95,13,0,1,1
NEUQUEN,Loncopué,Chorriaca,58063010,1,18,42,0,0,0,0,0
NEUQUEN,Loncopué,Loncopué,58063020,5,0,975,135,45,0,0,4
NEUQUEN,Los Lagos,Villa La Angostura,58070010,1,22,816,578,436,38,16,2
NEUQUEN,Los Lagos,Villa Traful,58070020,2,0,0,0,0,0,0,2
NEUQUEN,Minas,Andacollo,58077010,2,26,220,1,0,0,0,0
NEUQUEN,Minas,Huinganco,58077020,1,12,70,0,0,0,0,0
NEUQUEN,Minas,Las Ovejas,58077030,0,13,13,30,0,0,0,0
NEUQUEN,Minas,Manzano Amargo,58077050,0,0,10,0,0,0,0,0
NEUQUEN,Minas,Varvarco,58077060,0,4,5,11,0,0,0,0
NEUQUEN,Minas,Villa Del Nahueve,58077070,0,0,0,20,0,0,0,0
NEUQUEN,Ñorquín,Caviahué,58084010,3,0,168,4,7,0,0,0
NEUQUEN,Ñorquín,Copahue,58084020,0,0,22,0,0,0,0,0
NEUQUEN,Ñorquín,El Cholar,58084030,1,11,3,51,0,0,0,0
NEUQUEN,Ñorquín,El Huecú,58084040,2,48,54,0,0,0,0,2
NEUQUEN,Ñorquín,Taquimilán,58084050,0,0,0,32,0,0,0,0
NEUQUEN,Pehuenches,Barrancas,58091010,0,0,58,0,0,0,0,2
NEUQUEN,Pehuenches,Buta Ranquil,58091020,3,0,0,0,0,0,0,0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040,5,0,1038,226,468,0,1,0
NEUQUEN,Picún Leufú,Picún Leufú,58098020,1,0,1,0,0,0,0,0
NEUQUEN,Picunches,Bajada del Agrio,58105010,0,0,0,0,0,0,0,0
NEUQUEN,Picunches,La Buitrera,58105020,0,0,0,0,0,0,0,1
NEUQUEN,Picunches,Las Lajas,58105030,1,0,0,0,0,0,0,0
NEUQUEN,Zapala,Los Catutos,58112010,0,1,26,0,0,0,0,0
NEUQUEN,Zapala,Mariano Moreno,58112020,2,4,69,0,0,0,0,0
NEUQUEN,Zapala,Zapala,58112040,1,88,2392,2448,1449,678,111,0
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010,0,0,19,0,0,0,0,0
RIO NEGRO,25 de Mayo,Clemente Onelli,62091020,0,0,0,0,0,0,30,0
RIO NEGRO,25 de Mayo,Colan Conhue,62091030,1,0,0,0,0,0,0,0
RIO NEGRO,25 de Mayo,El Caín,62091040,0,0,2,0,0,0,0,0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050,1,0,642,84,590,0,0,2
RIO NEGRO,25 de Mayo,Los Menucos,62091060,2,0,0,14,30,0,0,0
RIO NEGRO,25 de Mayo,Maquinchao,62091070,3,0,175,0,0,0,0,3
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090,0,0,1,0,0,0,0,0
RIO NEGRO,9 de Julio,Comicó,62049010,0,0,2,0,0,0,0,0
RIO NEGRO,9 de Julio,Cona Niyeu,62049020,0,0,2,0,0,0,0,0
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030,1,90,62,0,0,0,0,0
RIO NEGRO,9 de Julio,Prahuaniyeu,62049040,0,0,1,0,0,0,0,0
RIO NEGRO,9 de Julio,Sierra Colorada,62049050,1,0,85,0,0,0,0,0
RIO NEGRO,9 de Julio,Treneta,62049060,0,0,2,0,0,0,0,0
RIO NEGRO,9 de Julio,Yaminué,62049070,0,0,2,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020,0,0,590,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040,2,0,184,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,San Javier,62007080,1,0,211,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,Viedma,62007090,6,64,1207,883,2087,0,0,10703
RIO NEGRO,Avellaneda,Chimpay,62014030,2,0,3,0,2,2,7,0
RIO NEGRO,Avellaneda,Choele Choel,62014040,1,7,43,112,354,1560,289,20
RIO NEGRO,Avellaneda,Coronel Belisle,62014050,4,0,2,1,2,200,54,0
RIO NEGRO,Avellaneda,Darwin,62014060,1,0,2,1,1,138,36,0
RIO NEGRO,Avellaneda,Lamarque,62014070,1,2,25,5,3,1587,155,0
RIO NEGRO,Avellaneda,Luis Beltrán,62014080,2,0,43,11,3,1451,248,0
RIO NEGRO,Avellaneda,Pomona,62014090,1,0,4,1,0,200,23,0
RIO NEGRO,Bariloche,El Bolsón,62021030,2,15,4011,0,1872,0,71,1
RIO NEGRO,Bariloche,El Foyel,62021040,0,0,0,0,0,0,0,3
RIO NEGRO,Bariloche,Rio Villegas,62021050,0,0,5,0,0,0,0,3
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060,12,350,8551,5148,5531,4775,274,15011
RIO NEGRO,Bariloche,Villa Catedral,62021080,0,0,11,25,96,2,0,0
RIO NEGRO,Bariloche,Villa Llao Llao,62021030,0,5,40,73,104,0,0,0
RIO NEGRO,Bariloche,Villa Los Coihues,62021100,1,0,0,0,0,0,0,0
RIO NEGRO,Bariloche,Villa Mascardi,62021110,0,0,0,0,4,0,0,0
RIO NEGRO,Conesa,General Conesa,62028020,1,0,27,5,1106,0,8,0
RIO NEGRO,Conesa,OTROS,Sin Datos,1,0,0,0,0,0,0,0
RIO NEGRO,El Cuy,Aguada Guzmán,62035010,0,0,2,0,0,0,0,0
